depth,Stmax,Stavg,EndP,MaxP,MaxV,RanV,RtUp,RtDn,TINDVI,Easting_32632,Northing_32632,elev,asp,slo,tri,Al05Fe
0.460000,186.400000,146.400000,22.000000,16.000000,0.715000,0.118904,0.016986,0.019166,0.954435,1169985.879925,4359012.411005,896.000000,53.426968,24.125324,4.375000,0.291031
0.050000,178.200000,138.300000,20.000000,14.000000,0.867799,0.076984,0.012831,0.011570,0.553509,1141058.382782,4293641.181807,1125.000000,304.077209,51.310940,8.250000,0.748673
0.150000,178.200000,138.300000,20.000000,14.000000,0.867799,0.076984,0.012831,0.011570,0.553509,1141058.382782,4293641.181807,1125.000000,304.077209,51.310940,8.250000,1.165753
0.300000,178.200000,138.300000,20.000000,14.000000,0.867799,0.076984,0.012831,0.011570,0.553509,1141058.382782,4293641.181807,1125.000000,304.077209,51.310940,8.250000,1.041351
0.600000,178.200000,138.300000,20.000000,14.000000,0.867799,0.076984,0.012831,0.011570,0.553509,1141058.382782,4293641.181807,1125.000000,304.077209,51.310940,8.250000,0.852790
0.050000,182.400000,142.500000,20.000000,13.000000,0.922895,0.265321,0.043248,0.037903,2.143190,1126994.554801,4277610.098649,1000.000000,32.735226,20.804146,3.125000,1.254738
0.150000,182.400000,142.500000,20.000000,13.000000,0.922895,0.265321,0.043248,0.037903,2.143190,1126994.554801,4277610.098649,1000.000000,32.735226,20.804146,3.125000,1.732581
0.300000,182.400000,142.500000,20.000000,13.000000,0.922895,0.265321,0.043248,0.037903,2.143190,1126994.554801,4277610.098649,1000.000000,32.735226,20.804146,3.125000,1.922617
0.600000,182.400000,142.500000,20.000000,13.000000,0.922895,0.265321,0.043248,0.037903,2.143190,1126994.554801,4277610.098649,1000.000000,32.735226,20.804146,3.125000,1.371750
0.050000,231.600000,190.600000,7.000000,2.000000,0.695771,0.104941,0.017490,0.014405,0.608414,952916.172671,4217918.776892,459.000000,37.568592,20.501524,3.750000,0.192528
0.150000,231.600000,190.600000,7.000000,2.000000,0.695771,0.104941,0.017490,0.014405,0.608414,952916.172671,4217918.776892,459.000000,37.568592,20.501524,3.750000,0.252161
0.300000,231.600000,190.600000,7.000000,2.000000,0.695771,0.104941,0.017490,0.014405,0.608414,952916.172671,4217918.776892,459.000000,37.568592,20.501524,3.750000,0.239107
0.600000,231.600000,190.600000,7.000000,2.000000,0.695771,0.104941,0.017490,0.014405,0.608414,952916.172671,4217918.776892,459.000000,37.568592,20.501524,3.750000,0.271391
0.050000,200.000000,158.400000,10.000000,5.000000,0.628855,0.172980,0.024711,0.024965,1.115410,891200.503164,4195898.677075,819.000000,170.753891,27.228777,4.250000,0.101603
0.150000,200.000000,158.400000,10.000000,5.000000,0.628855,0.172980,0.024711,0.024965,1.115410,891200.503164,4195898.677075,819.000000,170.753891,27.228777,4.250000,0.086023
0.300000,200.000000,158.400000,10.000000,5.000000,0.628855,0.172980,0.024711,0.024965,1.115410,891200.503164,4195898.677075,819.000000,170.753891,27.228777,4.250000,0.075737
0.600000,200.000000,158.400000,10.000000,5.000000,0.628855,0.172980,0.024711,0.024965,1.115410,891200.503164,4195898.677075,819.000000,170.753891,27.228777,4.250000,0.123141
0.050000,178.200000,141.300000,13.000000,7.000000,0.693880,0.040993,0.006582,0.006832,0.304289,968975.584202,4200966.444914,1104.000000,306.469238,17.875437,2.750000,0.126838
0.150000,178.200000,141.300000,13.000000,7.000000,0.693880,0.040993,0.006582,0.006832,0.304289,968975.584202,4200966.444914,1104.000000,306.469238,17.875437,2.750000,0.132750
0.300000,178.200000,141.300000,13.000000,7.000000,0.693880,0.040993,0.006582,0.006832,0.304289,968975.584202,4200966.444914,1104.000000,306.469238,17.875437,2.750000,0.110142
0.600000,178.200000,141.300000,13.000000,7.000000,0.693880,0.040993,0.006582,0.006832,0.304289,968975.584202,4200966.444914,1104.000000,306.469238,17.875437,2.750000,0.122461
0.050000,208.500000,168.100000,7.000000,2.000000,0.692390,0.095562,0.013652,0.013731,0.614681,972019.588294,4153132.937119,722.000000,196.699249,13.050384,2.000000,0.040684
0.150000,208.500000,168.100000,7.000000,2.000000,0.692390,0.095562,0.013652,0.013731,0.614681,972019.588294,4153132.937119,722.000000,196.699249,13.050384,2.000000,0.039808
0.300000,208.500000,168.100000,7.000000,2.000000,0.692390,0.095562,0.013652,0.013731,0.614681,972019.588294,4153132.937119,722.000000,196.699249,13.050384,2.000000,0.036277
0.600000,208.500000,168.100000,7.000000,2.000000,0.692390,0.095562,0.013652,0.013731,0.614681,972019.588294,4153132.937119,722.000000,196.699249,13.050384,2.000000,0.041814
0.050000,201.000000,157.700000,20.000000,14.000000,0.700681,0.049859,0.008162,0.008310,0.373657,1022168.512903,4125860.163703,771.000000,333.434937,19.565596,3.250000,0.291004
0.150000,201.000000,157.700000,20.000000,14.000000,0.700681,0.049859,0.008162,0.008310,0.373657,1022168.512903,4125860.163703,771.000000,333.434937,19.565596,3.250000,0.326490
0.300000,201.000000,157.700000,20.000000,14.000000,0.700681,0.049859,0.008162,0.008310,0.373657,1022168.512903,4125860.163703,771.000000,333.434937,19.565596,3.250000,0.334386
0.050000,217.700000,172.600000,19.000000,13.000000,0.749644,0.051665,0.008611,0.008487,0.387861,411060.416337,4859881.059920,360.000000,36.869896,31.250000,4.875000,0.185538
0.150000,217.700000,172.600000,19.000000,13.000000,0.749644,0.051665,0.008611,0.008487,0.387861,411060.416337,4859881.059920,360.000000,36.869896,31.250000,4.875000,0.156000
0.300000,217.700000,172.600000,19.000000,13.000000,0.749644,0.051665,0.008611,0.008487,0.387861,411060.416337,4859881.059920,360.000000,36.869896,31.250000,4.875000,0.115656
0.480000,217.700000,172.600000,19.000000,13.000000,0.749644,0.051665,0.008611,0.008487,0.387861,411060.416337,4859881.059920,360.000000,36.869896,31.250000,4.875000,0.127837
0.050000,167.000000,116.600000,20.000000,14.000000,0.900132,0.262549,0.039702,0.043758,1.893244,677930.567385,5051798.321671,758.000000,288.434937,33.599201,5.250000,1.930840
0.150000,167.000000,116.600000,20.000000,14.000000,0.900132,0.262549,0.039702,0.043758,1.893244,677930.567385,5051798.321671,758.000000,288.434937,33.599201,5.250000,2.171942
0.300000,167.000000,116.600000,20.000000,14.000000,0.900132,0.262549,0.039702,0.043758,1.893244,677930.567385,5051798.321671,758.000000,288.434937,33.599201,5.250000,2.093623
0.500000,167.000000,116.600000,20.000000,14.000000,0.900132,0.262549,0.039702,0.043758,1.893244,677930.567385,5051798.321671,758.000000,288.434937,33.599201,5.250000,2.957921
0.050000,190.800000,133.400000,19.000000,13.000000,0.809617,0.217531,0.036255,0.033356,1.579088,362930.860064,4997820.117617,550.000000,270.000000,26.250000,4.000000,0.122909
0.150000,190.800000,133.400000,19.000000,13.000000,0.809617,0.217531,0.036255,0.033356,1.579088,362930.860064,4997820.117617,550.000000,270.000000,26.250000,4.000000,0.110575
0.300000,190.800000,133.400000,19.000000,13.000000,0.809617,0.217531,0.036255,0.033356,1.579088,362930.860064,4997820.117617,550.000000,270.000000,26.250000,4.000000,0.106159
0.440000,190.800000,133.400000,19.000000,13.000000,0.809617,0.217531,0.036255,0.033356,1.579088,362930.860064,4997820.117617,550.000000,270.000000,26.250000,4.000000,0.087565
0.050000,170.700000,119.800000,20.000000,14.000000,0.848333,0.233483,0.035269,0.038914,1.682793,377856.615483,4997731.934782,774.000000,243.676697,66.244102,10.000000,0.161261
0.150000,170.700000,119.800000,20.000000,14.000000,0.848333,0.233483,0.035269,0.038914,1.682793,377856.615483,4997731.934782,774.000000,243.676697,66.244102,10.000000,0.167865
0.210000,170.700000,119.800000,20.000000,14.000000,0.848333,0.233483,0.035269,0.038914,1.682793,377856.615483,4997731.934782,774.000000,243.676697,66.244102,10.000000,0.164234
0.050000,171.400000,127.800000,20.000000,14.000000,0.883666,0.275054,0.040477,0.045842,1.958096,468081.544122,4925667.085576,647.000000,343.072479,30.052038,4.500000,0.603791
0.150000,171.400000,127.800000,20.000000,14.000000,0.883666,0.275054,0.040477,0.045842,1.958096,468081.544122,4925667.085576,647.000000,343.072479,30.052038,4.500000,0.580947
0.300000,171.400000,127.800000,20.000000,14.000000,0.883666,0.275054,0.040477,0.045842,1.958096,468081.544122,4925667.085576,647.000000,343.072479,30.052038,4.500000,0.478431
0.550000,171.400000,127.800000,20.000000,14.000000,0.883666,0.275054,0.040477,0.045842,1.958096,468081.544122,4925667.085576,647.000000,343.072479,30.052038,4.500000,0.398342
0.050000,128.700000,82.300000,20.000000,14.000000,0.868615,0.541725,0.077389,0.083102,4.230537,347903.539353,4907795.418113,1600.000000,54.039482,78.759918,11.125000,0.197525
0.150000,128.700000,82.300000,20.000000,14.000000,0.868615,0.541725,0.077389,0.083102,4.230537,347903.539353,4907795.418113,1600.000000,54.039482,78.759918,11.125000,0.274004
0.230000,128.700000,82.300000,20.000000,14.000000,0.868615,0.541725,0.077389,0.083102,4.230537,347903.539353,4907795.418113,1600.000000,54.039482,78.759918,11.125000,0.326886
0.050000,177.100000,134.700000,20.000000,14.000000,0.875535,0.329278,0.048569,0.054880,2.346674,407916.571253,4907817.020926,760.000000,209.054596,38.608612,7.250000,0.525075
0.150000,177.100000,134.700000,20.000000,14.000000,0.875535,0.329278,0.048569,0.054880,2.346674,407916.571253,4907817.020926,760.000000,209.054596,38.608612,7.250000,0.572713
0.300000,177.100000,134.700000,20.000000,14.000000,0.875535,0.329278,0.048569,0.054880,2.346674,407916.571253,4907817.020926,760.000000,209.054596,38.608612,7.250000,0.589725
0.510000,177.100000,134.700000,20.000000,14.000000,0.875535,0.329278,0.048569,0.054880,2.346674,407916.571253,4907817.020926,760.000000,209.054596,38.608612,7.250000,0.475529
0.300000,155.800000,116.500000,20.000000,14.000000,0.908243,0.277972,0.039710,0.042752,2.173877,587940.687033,4907790.855926,875.000000,302.660919,28.953087,4.625000,0.236178
0.050000,155.800000,116.500000,20.000000,14.000000,0.908243,0.277972,0.039710,0.042752,2.173877,587940.687033,4907790.855926,875.000000,302.660919,28.953087,4.625000,0.199204
0.150000,155.800000,116.500000,20.000000,14.000000,0.908243,0.277972,0.039710,0.042752,2.173877,587940.687033,4907790.855926,875.000000,302.660919,28.953087,4.625000,0.219010
0.600000,155.800000,116.500000,20.000000,14.000000,0.908243,0.277972,0.039710,0.042752,2.173877,587940.687033,4907790.855926,875.000000,302.660919,28.953087,4.625000,0.281372
0.050000,116.900000,84.600000,20.000000,13.000000,0.918748,0.302048,0.048268,0.043150,2.412843,647935.525733,4889795.633495,1275.000000,335.409882,40.552822,6.875000,0.507450
0.150000,116.900000,84.600000,20.000000,13.000000,0.918748,0.302048,0.048268,0.043150,2.412843,647935.525733,4889795.633495,1275.000000,335.409882,40.552822,6.875000,0.436339
0.300000,116.900000,84.600000,20.000000,13.000000,0.918748,0.302048,0.048268,0.043150,2.412843,647935.525733,4889795.633495,1275.000000,335.409882,40.552822,6.875000,0.359734
0.050000,163.100000,122.000000,20.000000,14.000000,0.824828,0.251442,0.035920,0.040874,2.027974,707903.556014,4889812.171597,750.000000,95.194427,41.420105,6.250000,0.103867
0.150000,163.100000,122.000000,20.000000,14.000000,0.824828,0.251442,0.035920,0.040874,2.027974,707903.556014,4889812.171597,750.000000,95.194427,41.420105,6.250000,0.086148
0.290000,163.100000,122.000000,20.000000,14.000000,0.824828,0.251442,0.035920,0.040874,2.027974,707903.556014,4889812.171597,750.000000,95.194427,41.420105,6.250000,0.087688
0.050000,188.200000,140.200000,20.000000,13.000000,0.853813,0.188265,0.028738,0.026895,1.466255,722899.966768,4889747.257039,364.000000,237.994614,58.962383,9.750000,0.081191
0.150000,188.200000,140.200000,20.000000,13.000000,0.853813,0.188265,0.028738,0.026895,1.466255,722899.966768,4889747.257039,364.000000,237.994614,58.962383,9.750000,0.070402
0.280000,188.200000,140.200000,20.000000,13.000000,0.853813,0.188265,0.028738,0.026895,1.466255,722899.966768,4889747.257039,364.000000,237.994614,58.962383,9.750000,0.067136
0.050000,207.600000,152.200000,19.000000,13.000000,0.724094,0.259766,0.043294,0.039810,1.885186,601096.261647,4982762.965305,31.000000,0.000000,0.000000,0.000000,0.317024
0.150000,207.600000,152.200000,19.000000,13.000000,0.724094,0.259766,0.043294,0.039810,1.885186,601096.261647,4982762.965305,31.000000,0.000000,0.000000,0.000000,0.394573
0.255000,207.600000,152.200000,19.000000,13.000000,0.724094,0.259766,0.043294,0.039810,1.885186,601096.261647,4982762.965305,31.000000,0.000000,0.000000,0.000000,0.387184
0.050000,154.600000,116.100000,20.000000,14.000000,0.911398,0.315330,0.052555,0.047947,2.279822,632917.791208,4871789.060057,1000.000000,227.202591,22.997961,5.250000,0.522503
0.150000,154.600000,116.100000,20.000000,14.000000,0.911398,0.315330,0.052555,0.047947,2.279822,632917.791208,4871789.060057,1000.000000,227.202591,22.997961,5.250000,0.518529
0.300000,154.600000,116.100000,20.000000,14.000000,0.911398,0.315330,0.052555,0.047947,2.279822,632917.791208,4871789.060057,1000.000000,227.202591,22.997961,5.250000,0.581065
0.600000,154.600000,116.100000,20.000000,14.000000,0.911398,0.315330,0.052555,0.047947,2.279822,632917.791208,4871789.060057,1000.000000,227.202591,22.997961,5.250000,0.726768
0.050000,192.700000,144.500000,20.000000,14.000000,0.907160,0.198290,0.033048,0.030470,1.440877,647850.129894,4871766.467745,400.000000,57.407417,45.251038,6.250000,1.002594
0.150000,192.700000,144.500000,20.000000,14.000000,0.907160,0.198290,0.033048,0.030470,1.440877,647850.129894,4871766.467745,400.000000,57.407417,45.251038,6.250000,1.001587
0.300000,192.700000,144.500000,20.000000,14.000000,0.907160,0.198290,0.033048,0.030470,1.440877,647850.129894,4871766.467745,400.000000,57.407417,45.251038,6.250000,0.832037
0.600000,192.700000,144.500000,20.000000,14.000000,0.907160,0.198290,0.033048,0.030470,1.440877,647850.129894,4871766.467745,400.000000,57.407417,45.251038,6.250000,0.876289
0.050000,208.700000,157.400000,20.000000,14.000000,0.821843,0.130592,0.021765,0.020499,0.958736,677908.769665,4799769.393084,431.000000,164.744873,7.126096,1.250000,0.514122
0.125000,208.700000,157.400000,20.000000,14.000000,0.821843,0.130592,0.021765,0.020499,0.958736,677908.769665,4799769.393084,431.000000,164.744873,7.126096,1.250000,0.466066
0.050000,216.200000,159.700000,20.000000,13.000000,0.798078,0.176997,0.027563,0.025285,1.393731,707896.919756,4781788.273368,326.000000,310.914368,12.405896,2.250000,0.357252
0.150000,216.200000,159.700000,20.000000,13.000000,0.798078,0.176997,0.027563,0.025285,1.393731,707896.919756,4781788.273368,326.000000,310.914368,12.405896,2.250000,0.342212
0.300000,216.200000,159.700000,20.000000,13.000000,0.798078,0.176997,0.027563,0.025285,1.393731,707896.919756,4781788.273368,326.000000,310.914368,12.405896,2.250000,0.336845
0.600000,216.200000,159.700000,20.000000,13.000000,0.798078,0.176997,0.027563,0.025285,1.393731,707896.919756,4781788.273368,326.000000,310.914368,12.405896,2.250000,0.324614
0.050000,225.000000,181.900000,8.000000,2.000000,0.751665,0.072092,0.012015,0.009935,0.497922,437979.468552,4511727.415307,271.000000,4.236397,33.842464,5.375000,0.194100
0.150000,225.000000,181.900000,8.000000,2.000000,0.751665,0.072092,0.012015,0.009935,0.497922,437979.468552,4511727.415307,271.000000,4.236397,33.842464,5.375000,0.194530
0.300000,225.000000,181.900000,8.000000,2.000000,0.751665,0.072092,0.012015,0.009935,0.497922,437979.468552,4511727.415307,271.000000,4.236397,33.842464,5.375000,0.174608
0.600000,225.000000,181.900000,8.000000,2.000000,0.751665,0.072092,0.012015,0.009935,0.497922,437979.468552,4511727.415307,271.000000,4.236397,33.842464,5.375000,0.141432
0.050000,199.400000,158.600000,6.000000,1.000000,0.773001,0.044121,0.007353,0.006480,0.264292,527855.346087,4511797.695390,550.000000,303.690063,4.506939,0.625000,0.148806
0.150000,199.400000,158.600000,6.000000,1.000000,0.773001,0.044121,0.007353,0.006480,0.264292,527855.346087,4511797.695390,550.000000,303.690063,4.506939,0.625000,0.107706
0.300000,199.400000,158.600000,6.000000,1.000000,0.773001,0.044121,0.007353,0.006480,0.264292,527855.346087,4511797.695390,550.000000,303.690063,4.506939,0.625000,0.093257
0.550000,199.400000,158.600000,6.000000,1.000000,0.773001,0.044121,0.007353,0.006480,0.264292,527855.346087,4511797.695390,550.000000,303.690063,4.506939,0.625000,0.075592
0.050000,217.300000,174.800000,8.000000,2.000000,0.737325,0.130420,0.021737,0.016889,0.876208,542885.088913,4511869.456920,265.000000,120.963760,54.665173,9.000000,0.089776
0.150000,217.300000,174.800000,8.000000,2.000000,0.737325,0.130420,0.021737,0.016889,0.876208,542885.088913,4511869.456920,265.000000,120.963760,54.665173,9.000000,0.099510
0.300000,217.300000,174.800000,8.000000,2.000000,0.737325,0.130420,0.021737,0.016889,0.876208,542885.088913,4511869.456920,265.000000,120.963760,54.665173,9.000000,0.091486
0.600000,217.300000,174.800000,8.000000,2.000000,0.737325,0.130420,0.021737,0.016889,0.876208,542885.088913,4511869.456920,265.000000,120.963760,54.665173,9.000000,0.054108
0.050000,193.500000,151.800000,5.000000,22.000000,0.746216,0.067785,0.011298,0.009013,0.460736,527923.060659,4493759.626425,764.000000,342.897278,17.001839,2.625000,0.139828
0.150000,193.500000,151.800000,5.000000,22.000000,0.746216,0.067785,0.011298,0.009013,0.460736,527923.060659,4493759.626425,764.000000,342.897278,17.001839,2.625000,0.167564
0.300000,193.500000,151.800000,5.000000,22.000000,0.746216,0.067785,0.011298,0.009013,0.460736,527923.060659,4493759.626425,764.000000,342.897278,17.001839,2.625000,0.124911
0.050000,195.100000,149.800000,20.000000,14.000000,0.793681,0.111548,0.018591,0.016451,0.794913,498020.945360,4475947.545168,820.000000,305.217590,26.010815,4.000000,0.249401
0.150000,195.100000,149.800000,20.000000,14.000000,0.793681,0.111548,0.018591,0.016451,0.794913,498020.945360,4475947.545168,820.000000,305.217590,26.010815,4.000000,0.449326
0.300000,195.100000,149.800000,20.000000,14.000000,0.793681,0.111548,0.018591,0.016451,0.794913,498020.945360,4475947.545168,820.000000,305.217590,26.010815,4.000000,0.434065
0.050000,199.300000,155.900000,8.000000,2.000000,0.713301,0.069943,0.011657,0.009792,0.486566,528318.773710,4476154.966474,650.000000,0.000000,0.000000,0.000000,0.150327
0.150000,199.300000,155.900000,8.000000,2.000000,0.713301,0.069943,0.011657,0.009792,0.486566,528318.773710,4476154.966474,650.000000,0.000000,0.000000,0.000000,0.171090
0.275000,199.300000,155.900000,8.000000,2.000000,0.713301,0.069943,0.011657,0.009792,0.486566,528318.773710,4476154.966474,650.000000,0.000000,0.000000,0.000000,0.264252
0.050000,230.300000,179.100000,9.000000,4.000000,0.739299,0.108489,0.018081,0.014098,0.613070,497954.437846,4403771.720188,413.000000,354.173645,30.784025,4.625000,0.401723
0.150000,230.300000,179.100000,9.000000,4.000000,0.739299,0.108489,0.018081,0.014098,0.613070,497954.437846,4403771.720188,413.000000,354.173645,30.784025,4.625000,0.363285
0.300000,230.300000,179.100000,9.000000,4.000000,0.739299,0.108489,0.018081,0.014098,0.613070,497954.437846,4403771.720188,413.000000,354.173645,30.784025,4.625000,0.356155
0.600000,230.300000,179.100000,9.000000,4.000000,0.739299,0.108489,0.018081,0.014098,0.613070,497954.437846,4403771.720188,413.000000,354.173645,30.784025,4.625000,0.259173
0.050000,156.600000,94.100000,20.000000,14.000000,0.882215,0.358605,0.059767,0.057302,2.655654,776111.785548,5145258.251948,823.000000,180.000000,5.000000,0.750000,0.239236
0.150000,156.600000,94.100000,20.000000,14.000000,0.882215,0.358605,0.059767,0.057302,2.655654,776111.785548,5145258.251948,823.000000,180.000000,5.000000,0.750000,0.138648
0.300000,156.600000,94.100000,20.000000,14.000000,0.882215,0.358605,0.059767,0.057302,2.655654,776111.785548,5145258.251948,823.000000,180.000000,5.000000,0.750000,0.089087
0.600000,156.600000,94.100000,20.000000,14.000000,0.882215,0.358605,0.059767,0.057302,2.655654,776111.785548,5145258.251948,823.000000,180.000000,5.000000,0.750000,0.074169
0.050000,162.200000,102.800000,20.000000,14.000000,0.936660,0.269644,0.039939,0.044941,1.925442,792432.398650,5128421.480734,900.000000,124.562523,68.305382,14.000000,0.625738
0.145000,162.200000,102.800000,20.000000,14.000000,0.936660,0.269644,0.039939,0.044941,1.925442,792432.398650,5128421.480734,900.000000,124.562523,68.305382,14.000000,0.795674
0.050000,191.700000,147.000000,20.000000,13.000000,0.817621,0.245493,0.039394,0.035070,1.965639,873807.038904,5073952.912465,375.000000,295.016907,10.345591,1.875000,0.323438
0.150000,191.700000,147.000000,20.000000,13.000000,0.817621,0.245493,0.039394,0.035070,1.965639,873807.038904,5073952.912465,375.000000,295.016907,10.345591,1.875000,0.318265
0.300000,191.700000,147.000000,20.000000,13.000000,0.817621,0.245493,0.039394,0.035070,1.965639,873807.038904,5073952.912465,375.000000,295.016907,10.345591,1.875000,0.351966
0.600000,191.700000,147.000000,20.000000,13.000000,0.817621,0.245493,0.039394,0.035070,1.965639,873807.038904,5073952.912465,375.000000,295.016907,10.345591,1.875000,0.385804
0.300000,188.900000,140.400000,20.000000,13.000000,0.797456,0.165384,0.026763,0.023626,1.330486,751282.432195,4872570.902210,510.000000,301.200500,51.878765,8.625000,0.589681
0.050000,188.900000,140.400000,20.000000,13.000000,0.797456,0.165384,0.026763,0.023626,1.330486,751282.432195,4872570.902210,510.000000,301.200500,51.878765,8.625000,0.584636
0.145000,188.900000,140.400000,20.000000,13.000000,0.797456,0.165384,0.026763,0.023626,1.330486,751282.432195,4872570.902210,510.000000,301.200500,51.878765,8.625000,0.611053
0.050000,173.500000,131.100000,20.000000,14.000000,0.857589,0.241917,0.040320,0.035517,1.720303,785162.316686,4820872.813771,740.000000,212.125000,31.733755,5.000000,0.219686
0.150000,173.500000,131.100000,20.000000,14.000000,0.857589,0.241917,0.040320,0.035517,1.720303,785162.316686,4820872.813771,740.000000,212.125000,31.733755,5.000000,0.190135
0.300000,173.500000,131.100000,20.000000,14.000000,0.857589,0.241917,0.040320,0.035517,1.720303,785162.316686,4820872.813771,740.000000,212.125000,31.733755,5.000000,0.189633
0.050000,203.600000,152.500000,20.000000,14.000000,0.846127,0.204397,0.029200,0.032471,1.627407,790173.064979,4748948.621392,593.000000,348.231720,30.644127,4.625000,0.318032
0.150000,203.600000,152.500000,20.000000,14.000000,0.846127,0.204397,0.029200,0.032471,1.627407,790173.064979,4748948.621392,593.000000,348.231720,30.644127,4.625000,0.279860
0.300000,203.600000,152.500000,20.000000,14.000000,0.846127,0.204397,0.029200,0.032471,1.627407,790173.064979,4748948.621392,593.000000,348.231720,30.644127,4.625000,0.254293
0.550000,203.600000,152.500000,20.000000,14.000000,0.846127,0.204397,0.029200,0.032471,1.627407,790173.064979,4748948.621392,593.000000,348.231720,30.644127,4.625000,0.604562
0.050000,176.500000,126.400000,20.000000,13.000000,0.830268,0.311996,0.049703,0.044571,2.488004,899117.455534,4702342.087714,818.000000,18.434952,49.410587,8.000000,0.334583
0.150000,176.500000,126.400000,20.000000,13.000000,0.830268,0.311996,0.049703,0.044571,2.488004,899117.455534,4702342.087714,818.000000,18.434952,49.410587,8.000000,0.423763
0.265000,176.500000,126.400000,20.000000,13.000000,0.830268,0.311996,0.049703,0.044571,2.488004,899117.455534,4702342.087714,818.000000,18.434952,49.410587,8.000000,0.313362
0.050000,227.200000,177.700000,13.000000,7.000000,0.608716,0.047222,0.006860,0.007870,0.334142,750454.776925,4673998.264687,325.000000,138.366455,15.051993,3.000000,0.120178
0.150000,227.200000,177.700000,13.000000,7.000000,0.608716,0.047222,0.006860,0.007870,0.334142,750454.776925,4673998.264687,325.000000,138.366455,15.051993,3.000000,0.103699
0.300000,227.200000,177.700000,13.000000,7.000000,0.608716,0.047222,0.006860,0.007870,0.334142,750454.776925,4673998.264687,325.000000,138.366455,15.051993,3.000000,0.101504
0.475000,227.200000,177.700000,13.000000,7.000000,0.608716,0.047222,0.006860,0.007870,0.334142,750454.776925,4673998.264687,325.000000,138.366455,15.051993,3.000000,0.112781
0.050000,97.100000,63.200000,20.000000,14.000000,0.864048,0.473086,0.077893,0.078848,3.555575,855755.599442,4681626.342138,1725.000000,0.000000,62.500000,9.375000,2.412987
0.150000,97.100000,63.200000,20.000000,14.000000,0.864048,0.473086,0.077893,0.078848,3.555575,855755.599442,4681626.342138,1725.000000,0.000000,62.500000,9.375000,2.438187
0.300000,97.100000,63.200000,20.000000,14.000000,0.864048,0.473086,0.077893,0.078848,3.555575,855755.599442,4681626.342138,1725.000000,0.000000,62.500000,9.375000,2.847940
0.450000,97.100000,63.200000,20.000000,14.000000,0.864048,0.473086,0.077893,0.078848,3.555575,855755.599442,4681626.342138,1725.000000,0.000000,62.500000,9.375000,2.058785
0.050000,205.400000,146.300000,20.000000,14.000000,0.592044,0.096409,0.015679,0.016068,0.720157,885215.065332,4683458.112047,720.000000,268.363403,21.883926,3.250000,0.156832
0.150000,205.400000,146.300000,20.000000,14.000000,0.592044,0.096409,0.015679,0.016068,0.720157,885215.065332,4683458.112047,720.000000,268.363403,21.883926,3.250000,0.153299
0.300000,205.400000,146.300000,20.000000,14.000000,0.592044,0.096409,0.015679,0.016068,0.720157,885215.065332,4683458.112047,720.000000,268.363403,21.883926,3.250000,0.141221
0.595000,205.400000,146.300000,20.000000,14.000000,0.592044,0.096409,0.015679,0.016068,0.720157,885215.065332,4683458.112047,720.000000,268.363403,21.883926,3.250000,0.108052
0.050000,150.900000,105.400000,20.000000,13.000000,0.904131,0.318830,0.051105,0.045547,2.551247,841583.410548,4662338.813115,1233.000000,21.501434,44.335369,7.375000,0.934379
0.150000,150.900000,105.400000,20.000000,13.000000,0.904131,0.318830,0.051105,0.045547,2.551247,841583.410548,4662338.813115,1233.000000,21.501434,44.335369,7.375000,0.854660
0.300000,150.900000,105.400000,20.000000,13.000000,0.904131,0.318830,0.051105,0.045547,2.551247,841583.410548,4662338.813115,1233.000000,21.501434,44.335369,7.375000,0.572940
0.050000,166.600000,119.900000,20.000000,14.000000,0.863780,0.268635,0.042473,0.044773,1.979123,916110.611032,4667696.189701,975.000000,284.905762,89.900116,14.125000,0.060535
0.150000,166.600000,119.900000,20.000000,14.000000,0.863780,0.268635,0.042473,0.044773,1.979123,916110.611032,4667696.189701,975.000000,284.905762,89.900116,14.125000,0.066459
0.300000,166.600000,119.900000,20.000000,14.000000,0.863780,0.268635,0.042473,0.044773,1.979123,916110.611032,4667696.189701,975.000000,284.905762,89.900116,14.125000,0.072369
0.600000,166.600000,119.900000,20.000000,14.000000,0.863780,0.268635,0.042473,0.044773,1.979123,916110.611032,4667696.189701,975.000000,284.905762,89.900116,14.125000,0.063234
0.050000,152.800000,106.600000,20.000000,14.000000,0.893157,0.275851,0.045868,0.045975,2.083401,872785.406080,4646467.149574,1225.000000,225.000000,53.916893,10.125000,0.558909
0.150000,152.800000,106.600000,20.000000,14.000000,0.893157,0.275851,0.045868,0.045975,2.083401,872785.406080,4646467.149574,1225.000000,225.000000,53.916893,10.125000,0.474170
0.300000,152.800000,106.600000,20.000000,14.000000,0.893157,0.275851,0.045868,0.045975,2.083401,872785.406080,4646467.149574,1225.000000,225.000000,53.916893,10.125000,0.458033
0.050000,101.300000,66.500000,21.000000,14.000000,0.805681,0.479266,0.075121,0.068467,3.787522,902754.554598,4648566.890566,1765.000000,121.239212,44.590149,6.375000,1.207486
0.150000,101.300000,66.500000,21.000000,14.000000,0.805681,0.479266,0.075121,0.068467,3.787522,902754.554598,4648566.890566,1765.000000,121.239212,44.590149,6.375000,1.238590
0.300000,101.300000,66.500000,21.000000,14.000000,0.805681,0.479266,0.075121,0.068467,3.787522,902754.554598,4648566.890566,1765.000000,121.239212,44.590149,6.375000,1.403451
